Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
13-01-2023,Credit Card,Financial Dues,gold loan EMI,4059,Expense,TXN2757
13-01-2023,Credit Card,Utilities,waste collection,966,Expense,TXN2758
14-01-2023,Mobile Wallet,Miscellaneous,contest winning,255,Income,TXN2759
14-01-2023,Cash,Care Essentials,sunscreen,230,Expense,TXN2760
15-01-2023,Cash,Groceries,chutney,157,Expense,TXN2761
16-01-2023,Credit Card,Discretionary,footwear,568,Expense,TXN2762
16-01-2023,UPI,Groceries,eggs,134,Expense,TXN2763
17-01-2023,UPI,Groceries,tea,117,Expense,TXN2764
17-01-2023,Debit Card,Groceries,festival snacks,645,Expense,TXN2765
18-01-2023,Credit Card,Education,stationery,2650,Expense,TXN2766
18-01-2023,Mobile Wallet,Care Essentials,face wash,389,Expense,TXN2767
18-01-2023,Mobile Wallet,Groceries,chutney,127,Expense,TXN2768
18-01-2023,Credit Card,Stocks,mutual fund profit,1441,Income,TXN2769
18-01-2023,Cash,Rewards,app cashback,178,Income,TXN2770
20-01-2023,Cash,Miscellaneous,wedding expense,81,Expense,TXN2771
21-01-2023,Cash,Miscellaneous,birthday expense,59,Expense,TXN2772
21-01-2023,Cash,Care Essentials,shampoo,430,Expense,TXN2773
21-01-2023,Debit Card,Domestic Help,plumber,947,Expense,TXN2774
23-01-2023,Mobile Wallet,Groceries,non-veg items,366,Expense,TXN2775
23-01-2023,Mobile Wallet,Groceries,bread,50,Expense,TXN2776
24-01-2023,Cash,Care Essentials,makeup items,171,Expense,TXN2777
24-01-2023,UPI,Groceries,masala powders,202,Expense,TXN2778
24-01-2023,UPI,Miscellaneous,tax refund,321,Income,TXN2779
25-01-2023,Credit Card,Groceries,dry fruits,732,Expense,TXN2780
25-01-2023,Credit Card,Healthcare,health checkup,580,Expense,TXN2781
25-01-2023,Credit Card,Groceries,amazon fresh order,1164,Expense,TXN2782
26-01-2023,Credit Card,Interest,FD interest,9788,Income,TXN2783
27-01-2023,Debit Card,Financial Dues,PPF deposit,3765,Expense,TXN2784
27-01-2023,UPI,Groceries,snacks,103,Expense,TXN2785
27-01-2023,Cash,Groceries,popcorn,112,Expense,TXN2786
28-01-2023,Credit Card,Enrichment,hobby supplies,928,Expense,TXN2787
29-01-2023,Mobile Wallet,Miscellaneous,festive expense,418,Expense,TXN2788
29-01-2023,UPI,Rewards,survey reward,172,Income,TXN2789
29-01-2023,Cash,Care Essentials,baby care items,206,Expense,TXN2790
29-01-2023,Debit Card,Education,library fees,7607,Expense,TXN2791
31-01-2023,Debit Card,Enrichment,sports equipment,985,Expense,TXN2792
31-01-2023,UPI,Healthcare,sanitary pads,371,Expense,TXN2793
01-02-2023,Mobile Wallet,Groceries,non-veg items,456,Expense,TXN2794
01-02-2023,UPI,Groceries,pickles,289,Expense,TXN2795
01-02-2023,Cheque,Salary,bonus payment,77688,Income,TXN2796
02-02-2023,Credit Card,Education,books,9102,Expense,TXN2797
02-02-2023,UPI,Groceries,masala powders,270,Expense,TXN2798
02-02-2023,Cash,Domestic Help,gardener,406,Expense,TXN2799
02-02-2023,Cash,Care Essentials,pet grooming,359,Expense,TXN2800
02-02-2023,Bank Transfer,Rent,rent paid to houseowner,14561,Expense,TXN2801
03-02-2023,Automatic Payment,Education,coaching fees,11247,Expense,TXN2802
04-02-2023,Debit Card,Rent,rent received in cash,6156,Income,TXN2803
04-02-2023,Cash,Groceries,fruits,298,Expense,TXN2804
05-02-2023,UPI,Miscellaneous,legal fees,354,Expense,TXN2805
05-02-2023,UPI,Healthcare,dermatologist,154,Expense,TXN2806
05-02-2023,Credit Card,Stocks,mutual fund profit,1321,Income,TXN2807
05-02-2023,Credit Card,Utilities,gas bill,873,Expense,TXN2808
06-02-2023,Credit Card,Financial Dues,tax payment,2852,Expense,TXN2809
06-02-2023,Cash,Groceries,spices,229,Expense,TXN2810
07-02-2023,Cash,Communication,landline bill,492,Expense,TXN2811
07-02-2023,Credit Card,Utilities,waste collection,689,Expense,TXN2812
07-02-2023,Credit Card,Financial Dues,tax payment,3614,Expense,TXN2813
07-02-2023,UPI,Healthcare,medicines,426,Expense,TXN2814
07-02-2023,Other,Pension,annuity payment,49934,Income,TXN2815
08-02-2023,Credit Card,Financial Dues,insurance premium,2680,Expense,TXN2816
08-02-2023,Mobile Wallet,Communication,cable tv bill,262,Expense,TXN2817
08-02-2023,Credit Card,Utilities,electricity bill,605,Expense,TXN2818
08-02-2023,UPI,Groceries,honey,88,Expense,TXN2819
09-02-2023,UPI,Groceries,festival snacks,412,Expense,TXN2820
09-02-2023,UPI,Care Essentials,face wash,142,Expense,TXN2821
09-02-2023,Debit Card,Enrichment,language classes,942,Expense,TXN2822
09-02-2023,Cash,Groceries,dry fruits,394,Expense,TXN2823
11-02-2023,Credit Card,Discretionary,food delivery,955,Expense,TXN2824
11-02-2023,Cash,Communication,DTH recharge,320,Expense,TXN2825
11-02-2023,UPI,Miscellaneous,document fees,226,Expense,TXN2826
11-02-2023,Credit Card,Utilities,sewer charges,686,Expense,TXN2827
12-02-2023,Cash,Groceries,snacks,80,Expense,TXN2828
12-02-2023,Mobile Wallet,Groceries,snacks,200,Expense,TXN2829
12-02-2023,Cash,Transportation,bike service,365,Expense,TXN2830
12-02-2023,Credit Card,Discretionary,gadgets,967,Expense,TXN2831
13-02-2023,Debit Card,Utilities,water bill,986,Expense,TXN2832
14-02-2023,Credit Card,Communication,internet bill,896,Expense,TXN2833
14-02-2023,Cash,Miscellaneous,postage stamps,384,Expense,TXN2834
14-02-2023,Credit Card,Enrichment,musical instrument,854,Expense,TXN2835
15-02-2023,Debit Card,Communication,mobile recharge,665,Expense,TXN2836
15-02-2023,Debit Card,Interest,bond interest,6695,Income,TXN2837
16-02-2023,Cash,Miscellaneous,tax refund,181,Income,TXN2838
16-02-2023,UPI,Groceries,spices,217,Expense,TXN2839
16-02-2023,Debit Card,Groceries,non-veg items,753,Expense,TXN2840
16-02-2023,Net Banking,Education,project materials,10866,Expense,TXN2841
16-02-2023,Credit Card,Groceries,cleaning supplies,3108,Expense,TXN2842
17-02-2023,UPI,Education,uniform,262,Expense,TXN2843
17-02-2023,UPI,Groceries,masala powders,175,Expense,TXN2844
17-02-2023,Debit Card,Interest,mutual fund interest,8257,Income,TXN2845
17-02-2023,UPI,Miscellaneous,rebate amount,61,Income,TXN2846
17-02-2023,Cash,Groceries,dal,277,Expense,TXN2847
18-02-2023,Debit Card,Groceries,non-veg items,784,Expense,TXN2848
19-02-2023,Credit Card,Financial Dues,bank charges,5870,Expense,TXN2849
19-02-2023,Credit Card,Enrichment,subscription fees,861,Expense,TXN2850
19-02-2023,Cash,Groceries,sugar,122,Expense,TXN2851
20-02-2023,UPI,Care Essentials,pet food,111,Expense,TXN2852
20-02-2023,Mobile Wallet,Rewards,loyalty points,194,Income,TXN2853
20-02-2023,Mobile Wallet,Rewards,wallet cashback,56,Income,TXN2854
20-02-2023,Debit Card,Financial Dues,home loan EMI,8052,Expense,TXN2855
21-02-2023,Cash,Care Essentials,haircut,431,Expense,TXN2856
21-02-2023,Credit Card,Stocks,stock dividend,646,Income,TXN2857
22-02-2023,Mobile Wallet,Miscellaneous,security refund,85,Income,TXN2858
23-02-2023,UPI,Groceries,snacks,87,Expense,TXN2859
23-02-2023,Cash,Healthcare,dentist,312,Expense,TXN2860
24-02-2023,Mobile Wallet,Domestic Help,dry cleaning,397,Expense,TXN2861
25-02-2023,Mobile Wallet,Rewards,wallet cashback,86,Income,TXN2862
26-02-2023,Credit Card,Education,books,4373,Expense,TXN2863
26-02-2023,Debit Card,Groceries,non-veg items,693,Expense,TXN2864
26-02-2023,Debit Card,Groceries,festival snacks,523,Expense,TXN2865
27-02-2023,Credit Card,Domestic Help,car cleaner,1144,Expense,TXN2866
27-02-2023,UPI,Groceries,dal,246,Expense,TXN2867
27-02-2023,Mobile Wallet,Care Essentials,salon visit,291,Expense,TXN2868
28-02-2023,Mobile Wallet,Groceries,masala powders,295,Expense,TXN2869
01-03-2023,Mobile Wallet,Rewards,wallet cashback,52,Income,TXN2870
01-03-2023,UPI,Groceries,curd,95,Expense,TXN2871
01-03-2023,Mobile Wallet,Groceries,festival snacks,405,Expense,TXN2872
01-03-2023,Debit Card,Discretionary,gift items,826,Expense,TXN2873
02-03-2023,UPI,Miscellaneous,charity donation,62,Expense,TXN2874
02-03-2023,Cheque,Education,school supplies,11211,Expense,TXN2875
03-03-2023,UPI,Groceries,chocolate,295,Expense,TXN2876
03-03-2023,UPI,Care Essentials,shampoo,347,Expense,TXN2877
03-03-2023,UPI,Transportation,bike repair,408,Expense,TXN2878
03-03-2023,Credit Card,Education,coaching fees,9551,Expense,TXN2879
04-03-2023,Debit Card,Domestic Help,dry cleaning,1397,Expense,TXN2880
04-03-2023,Net Banking,Salary,salary advance,78788,Income,TXN2881
04-03-2023,Cheque,Rent,rent paid for apartment,12274,Expense,TXN2882
04-03-2023,Mobile Wallet,Care Essentials,beauty products,400,Expense,TXN2883
05-03-2023,UPI,Groceries,chocolate,60,Expense,TXN2884
05-03-2023,Credit Card,Enrichment,dance class,979,Expense,TXN2885
05-03-2023,Credit Card,Stocks,stock profit,1427,Income,TXN2886
05-03-2023,Debit Card,Rent,advance rent received,5204,Income,TXN2887
05-03-2023,UPI,Communication,internet bill,320,Expense,TXN2888
05-03-2023,Credit Card,Utilities,waste collection,780,Expense,TXN2889
05-03-2023,Cash,Healthcare,dentist,347,Expense,TXN2890
06-03-2023,Automatic Payment,Pension,annuity payment,44031,Income,TXN2891
06-03-2023,Debit Card,Communication,cable tv bill,834,Expense,TXN2892
06-03-2023,Credit Card,Utilities,sewer charges,861,Expense,TXN2893
06-03-2023,Cash,Groceries,masala powders,85,Expense,TXN2894
07-03-2023,Mobile Wallet,Miscellaneous,deposit return,423,Income,TXN2895
07-03-2023,Debit Card,Utilities,water bill,599,Expense,TXN2896
07-03-2023,Debit Card,Communication,landline bill,600,Expense,TXN2897
07-03-2023,UPI,Groceries,festival snacks,320,Expense,TXN2898
09-03-2023,Credit Card,Communication,DTH recharge,617,Expense,TXN2899
09-03-2023,UPI,Discretionary,electronics,446,Expense,TXN2900
09-03-2023,Credit Card,Groceries,non-veg items,645,Expense,TXN2901
09-03-2023,Mobile Wallet,Groceries,buns,142,Expense,TXN2902
10-03-2023,Credit Card,Healthcare,bandages,884,Expense,TXN2903
10-03-2023,UPI,Groceries,biscuits,71,Expense,TXN2904
10-03-2023,Cash,Groceries,festival snacks,223,Expense,TXN2905
10-03-2023,Debit Card,Communication,mobile recharge,731,Expense,TXN2906
11-03-2023,Mobile Wallet,Groceries,salt,205,Expense,TXN2907
11-03-2023,Debit Card,Utilities,gas bill,677,Expense,TXN2908
12-03-2023,Other,Education,school supplies,14290,Expense,TXN2909
12-03-2023,Mobile Wallet,Groceries,buns,116,Expense,TXN2910
12-03-2023,Credit Card,Utilities,electricity bill,738,Expense,TXN2911
14-03-2023,Credit Card,Education,uniform,9054,Expense,TXN2912
14-03-2023,UPI,Miscellaneous,contest winning,300,Income,TXN2913
14-03-2023,Debit Card,Enrichment,art supplies,870,Expense,TXN2914
14-03-2023,Credit Card,Domestic Help,babysitter,622,Expense,TXN2915
14-03-2023,Debit Card,Financial Dues,late payment fees,7159,Expense,TXN2916
15-03-2023,Credit Card,Groceries,non-veg items,665,Expense,TXN2917
16-03-2023,Mobile Wallet,Groceries,non-veg items,328,Expense,TXN2918
17-03-2023,Credit Card,Interest,bond interest,7187,Income,TXN2919
17-03-2023,Debit Card,Financial Dues,investment deposit,8447,Expense,TXN2920
18-03-2023,Debit Card,Financial Dues,retirement fund,2916,Expense,TXN2921
18-03-2023,Debit Card,Domestic Help,carpenter,710,Expense,TXN2922
19-03-2023,Credit Card,Stocks,capital gain,538,Income,TXN2923
19-03-2023,Cash,Groceries,jam,64,Expense,TXN2924
19-03-2023,Credit Card,Groceries,toiletries,3543,Expense,TXN2925
20-03-2023,Cash,Groceries,sugar,190,Expense,TXN2926
20-03-2023,Cash,Care Essentials,face wash,498,Expense,TXN2927
20-03-2023,Mobile Wallet,Miscellaneous,referral bonus,201,Income,TXN2928
21-03-2023,Cash,Groceries,tea,123,Expense,TXN2929
22-03-2023,Debit Card,Groceries,dry fruits,721,Expense,TXN2930
22-03-2023,Cash,Healthcare,supplements,266,Expense,TXN2931
22-03-2023,Cash,Groceries,curd,95,Expense,TXN2932
22-03-2023,UPI,Miscellaneous,wedding expense,52,Expense,TXN2933
23-03-2023,Debit Card,Interest,bond interest,7521,Income,TXN2934
23-03-2023,Debit Card,Enrichment,art supplies,930,Expense,TXN2935
27-03-2023,UPI,Groceries,ghee,275,Expense,TXN2936
27-03-2023,UPI,Groceries,curd,137,Expense,TXN2937
27-03-2023,Cash,Rewards,referral bonus,176,Income,TXN2938
27-03-2023,Mobile Wallet,Miscellaneous,courier charges,284,Expense,TXN2939
28-03-2023,UPI,Groceries,curd,106,Expense,TXN2940
28-03-2023,Mobile Wallet,Care Essentials,spa,354,Expense,TXN2941
28-03-2023,Credit Card,Groceries,festival snacks,787,Expense,TXN2942
28-03-2023,Debit Card,Financial Dues,retirement fund,3695,Expense,TXN2943
30-03-2023,UPI,Care Essentials,baby care items,140,Expense,TXN2944
31-03-2023,Debit Card,Education,books,5617,Expense,TXN2945
31-03-2023,Cash,Rewards,app cashback,81,Income,TXN2946
31-03-2023,Debit Card,Financial Dues,car loan EMI,4805,Expense,TXN2947
01-04-2023,Debit Card,Financial Dues,car loan EMI,5759,Expense,TXN2948
01-04-2023,Automatic Payment,Education,workshop fees,10356,Expense,TXN2949
01-04-2023,Cash,Groceries,masala powders,86,Expense,TXN2950
01-04-2023,Cash,Discretionary,home decor,238,Expense,TXN2951
03-04-2023,Other,Pension,annuity payment,49249,Income,TXN2952
03-04-2023,Net Banking,Salary,commission,73758,Income,TXN2953
04-04-2023,Cheque,Rent,security deposit for flat,10933,Expense,TXN2954
04-04-2023,Debit Card,Education,tuition fees,1182,Expense,TXN2955
04-04-2023,Credit Card,Enrichment,subscription fees,856,Expense,TXN2956
04-04-2023,Cash,Groceries,masala powders,199,Expense,TXN2957
04-04-2023,Cash,Miscellaneous,tax refund,476,Income,TXN2958
05-04-2023,Credit Card,Groceries,dry fruits,522,Expense,TXN2959
05-04-2023,Mobile Wallet,Care Essentials,haircut,115,Expense,TXN2960
05-04-2023,Credit Card,Rent,advance rent received,6606,Income,TXN2961
05-04-2023,Mobile Wallet,Miscellaneous,religious offering,497,Expense,TXN2962
06-04-2023,Cash,Care Essentials,pet food,336,Expense,TXN2963
06-04-2023,Cash,Groceries,amul butter,267,Expense,TXN2964
07-04-2023,UPI,Miscellaneous,legal fees,456,Expense,TXN2965
07-04-2023,UPI,Domestic Help,carpenter,376,Expense,TXN2966
07-04-2023,Debit Card,Education,library fees,8555,Expense,TXN2967
07-04-2023,UPI,Groceries,yogurt,215,Expense,TXN2968
08-04-2023,Cash,Groceries,chocolate,261,Expense,TXN2969
09-04-2023,Debit Card,Communication,landline bill,683,Expense,TXN2970
10-04-2023,Credit Card,Enrichment,gym membership,842,Expense,TXN2971
10-04-2023,Credit Card,Utilities,sewer charges,949,Expense,TXN2972
10-04-2023,Debit Card,Utilities,gas bill,811,Expense,TXN2973
10-04-2023,Credit Card,Communication,DTH recharge,544,Expense,TXN2974
10-04-2023,Cash,Groceries,yogurt,274,Expense,TXN2975
11-04-2023,Debit Card,Utilities,waste collection,600,Expense,TXN2976
11-04-2023,Debit Card,Utilities,electricity bill,798,Expense,TXN2977
11-04-2023,Cash,Communication,cable tv bill,224,Expense,TXN2978
11-04-2023,Cash,Groceries,tea,173,Expense,TXN2979
12-04-2023,Debit Card,Utilities,water bill,717,Expense,TXN2980
12-04-2023,Cash,Communication,mobile recharge,334,Expense,TXN2981
12-04-2023,Bank Transfer,Education,uniform,11715,Expense,TXN2982
13-04-2023,UPI,Communication,internet bill,402,Expense,TXN2983
13-04-2023,Debit Card,Financial Dues,car loan EMI,6452,Expense,TXN2984
14-04-2023,UPI,Domestic Help,watchman tip,267,Expense,TXN2985
14-04-2023,Cash,Groceries,festival snacks,269,Expense,TXN2986
15-04-2023,Cash,Groceries,chocolate,290,Expense,TXN2987
15-04-2023,Credit Card,Interest,savings interest,5631,Income,TXN2988
16-04-2023,Mobile Wallet,Rewards,referral bonus,98,Income,TXN2989
16-04-2023,Cash,Groceries,buttermilk,53,Expense,TXN2990
16-04-2023,Debit Card,Financial Dues,investment deposit,2377,Expense,TXN2991
16-04-2023,Debit Card,Stocks,equity sale,638,Income,TXN2992
16-04-2023,UPI,Groceries,oats,155,Expense,TXN2993
16-04-2023,UPI,Domestic Help,driver salary,166,Expense,TXN2994
17-04-2023,Mobile Wallet,Rewards,discount voucher,137,Income,TXN2995
17-04-2023,Mobile Wallet,Groceries,dry fruits,332,Expense,TXN2996
19-04-2023,Debit Card,Enrichment,magazine subscription,884,Expense,TXN2997
19-04-2023,Mobile Wallet,Care Essentials,shampoo,214,Expense,TXN2998
19-04-2023,Cash,Transportation,battery replacement,380,Expense,TXN2999
20-04-2023,Cash,Groceries,masala powders,163,Expense,TXN3000
20-04-2023,Debit Card,Groceries,kitchen items,3608,Expense,TXN3001
21-04-2023,Mobile Wallet,Rewards,survey reward,150,Income,TXN3002
22-04-2023,Credit Card,Healthcare,supplements,966,Expense,TXN3003
22-04-2023,UPI,Groceries,snacks,298,Expense,TXN3004
23-04-2023,Credit Card,Stocks,share market gain,1030,Income,TXN3005
23-04-2023,Credit Card,Financial Dues,PPF deposit,5947,Expense,TXN3006
24-04-2023,Debit Card,Financial Dues,insurance premium,4197,Expense,TXN3007
24-04-2023,UPI,Healthcare,antiseptic,492,Expense,TXN3008
24-04-2023,Cash,Groceries,festival snacks,489,Expense,TXN3009
24-04-2023,Cash,Miscellaneous,unexpected repairs,152,Expense,TXN3010
25-04-2023,Debit Card,Interest,mutual fund interest,9439,Income,TXN3011
26-04-2023,Cash,Groceries,ice cream,114,Expense,TXN3012
26-04-2023,Cash,Groceries,honey,187,Expense,TXN3013
26-04-2023,UPI,Care Essentials,shampoo,465,Expense,TXN3014
27-04-2023,Mobile Wallet,Miscellaneous,expense reimbursement,495,Income,TXN3015
27-04-2023,Credit Card,Discretionary,gift items,950,Expense,TXN3016
28-04-2023,Cash,Miscellaneous,tax refund,167,Income,TXN3017
29-04-2023,Debit Card,Education,school supplies,8468,Expense,TXN3018
30-04-2023,Cash,Healthcare,health checkup,325,Expense,TXN3019
30-04-2023,Mobile Wallet,Care Essentials,contact lens solution,116,Expense,TXN3020
01-05-2023,Automatic Payment,Pension,senior benefits,41377,Income,TXN3021
01-05-2023,Credit Card,Education,exam fees,7376,Expense,TXN3022
01-05-2023,Debit Card,Enrichment,sports equipment,860,Expense,TXN3023
03-05-2023,UPI,Care Essentials,hair oil,468,Expense,TXN3024
03-05-2023,Mobile Wallet,Groceries,veggies,253,Expense,TXN3025
04-05-2023,Cash,Miscellaneous,tax refund,270,Income,TXN3026
04-05-2023,Bank Transfer,Salary,commission,73205,Income,TXN3027
04-05-2023,Mobile Wallet,Domestic Help,dry cleaning,478,Expense,TXN3028
04-05-2023,Automatic Payment,Education,online course,12078,Expense,TXN3029
05-05-2023,UPI,Groceries,salt,128,Expense,TXN3030
05-05-2023,Mobile Wallet,Miscellaneous,membership fees,485,Expense,TXN3031
06-05-2023,Bank Transfer,Rent,lease amount,13475,Expense,TXN3032
06-05-2023,Debit Card,Utilities,electricity bill,593,Expense,TXN3033
06-05-2023,Mobile Wallet,Groceries,buns,214,Expense,TXN3034
06-05-2023,Debit Card,Groceries,festival snacks,639,Expense,TXN3035
06-05-2023,Debit Card,Stocks,securities profit,1154,Income,TXN3036
07-05-2023,Debit Card,Utilities,sewer charges,594,Expense,TXN3037
07-05-2023,Cash,Groceries,chips,97,Expense,TXN3038
07-05-2023,Credit Card,Utilities,waste collection,658,Expense,TXN3039
07-05-2023,Debit Card,Communication,mobile recharge,970,Expense,TXN3040
08-05-2023,Debit Card,Enrichment,language classes,947,Expense,TXN3041
08-05-2023,Credit Card,Rent,rent received from tenant,5637,Income,TXN3042
08-05-2023,Cash,Rewards,wallet cashback,113,Income,TXN3043
09-05-2023,Debit Card,Healthcare,vitamins,894,Expense,TXN3044
09-05-2023,UPI,Groceries,eggs,279,Expense,TXN3045
09-05-2023,Credit Card,Utilities,gas bill,926,Expense,TXN3046
09-05-2023,Credit Card,Communication,landline bill,905,Expense,TXN3047
10-05-2023,Mobile Wallet,Groceries,dry fruits,442,Expense,TXN3048
10-05-2023,Debit Card,Discretionary,shopping,976,Expense,TXN3049
10-05-2023,UPI,Rewards,discount voucher,55,Income,TXN3050
10-05-2023,Cash,Miscellaneous,insurance claim,410,Income,TXN3051
11-05-2023,Cash,Groceries,salt,205,Expense,TXN3052
11-05-2023,Cash,Communication,internet bill,467,Expense,TXN3053
12-05-2023,Mobile Wallet,Care Essentials,beauty products,112,Expense,TXN3054
13-05-2023,Mobile Wallet,Healthcare,BP monitor,191,Expense,TXN3055
14-05-2023,UPI,Communication,DTH recharge,482,Expense,TXN3056
14-05-2023,Cash,Care Essentials,shaving kit,364,Expense,TXN3057
14-05-2023,Credit Card,Utilities,water bill,644,Expense,TXN3058
14-05-2023,UPI,Groceries,chips,97,Expense,TXN3059
14-05-2023,Debit Card,Discretionary,hotel booking,653,Expense,TXN3060
15-05-2023,Credit Card,Communication,cable tv bill,808,Expense,TXN3061
